id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,number_of_reviews_ltm,name_processed,assumed_gender,total_of_host_listings_count
30130482,9060841,Queen Anne,North Queen Anne,47.64397,-122.37382,Entire home/apt,330,2,8,0.15,154,5,scenicaterview queen ann home 2mi downtown,female,6
30130681,100208194,Capitol Hill,Broadway,47.61676,-122.3173,Entire home/apt,108,1,271,5.14,170,49,superb studio incred capitol hill locat,male,6
30131884,56120416,Other neighborhoods,Laurelhurst,47.65954,-122.27562,Entire home/apt,99,2,88,2.02,173,27,charm remodel laurelhurst apart,female,1
30161231,50487726,West Seattle,Fairmount Park,47.55023,-122.38325,Entire home/apt,223,1,177,3.43,109,0,backyard cottag inest seattl,female,1
28805689,7260100,Delridge,North Delridge,47.56905,-122.35707,Entire home/apt,65,1,197,3.75,77,43,vintag gem 2br duplex 10min pioneer squar,male,1
30176806,22653808,Rainier Valley,Columbia City,47.57474,-122.29844,Entire home/apt,86,2,109,2.09,28,23,sunni basement apt alk light rail,male,1
28841487,13264825,Queen Anne,East Queen Anne,47.63393,-122.35144,Private room,63,5,81,1.5,33,20,queen ann gem cozi,female,2
24922414,673091,Central Area,Leschi,47.59284,-122.28993,Entire home/apt,89,2,121,2.05,4,0,new self contain studio apart,female,1
30228341,292885274,Central Area,Atlantic,47.60101,-122.31252,Entire home/apt,180,30,16,0.37,272,4,new townhous 3br2br rooftop deck central seattl,male,1
24922536,188434438,West Seattle,Fauntleroy,47.52588,-122.38133,Entire home/apt,105,2,97,1.67,159,14,cozi guest suit inest seattl,female,1
24935388,13710579,Other neighborhoods,Greenwood,47.688,-122.35225,Entire home/apt,69,30,28,0.49,39,5,bluebird cottag,male,1
30234326,86157147,Downtown,Belltown,47.61664,-122.34518,Entire home/apt,91,3,131,3.36,85,47,delight studio near space needl,male,17
28932291,218083172,Beacon Hill,North Beacon Hill,47.5796,-122.30799,Entire home/apt,150,5,17,0.45,143,8,twostori cottag park,female,1
28956135,35964620,Central Area,Minor,47.61661,-122.30508,Entire home/apt,150,5,44,0.81,83,13,capitol hill cottag,male,1
28965495,218332673,Other neighborhoods,Green Lake,47.6883,-122.33892,Entire home/apt,66,1,149,2.78,137,19,magnific suit one block greenlak,male,1
29032817,79354480,Capitol Hill,Stevens,47.63542,-122.30437,Entire home/apt,475,30,2,0.04,235,0,quintessenti capitol hill home greenbelt,female,1
29074613,190507384,Cascade,Eastlake,47.64083,-122.32437,Entire home/apt,494,30,0,0.0,344,0,lake union view,female,50
30237428,18228620,Other neighborhoods,Laurelhurst,47.65649,-122.28397,Entire home/apt,225,4,48,0.98,119,8,univers garden suit,female,1
30290674,4371576,Other neighborhoods,Broadview,47.71185,-122.35835,Entire home/apt,80,30,43,0.87,44,3,cozi garden studio,male,1
29182677,61874761,Central Area,Madrona,47.61119,-122.2882,Entire home/apt,135,3,126,2.72,34,30,madrona hygg hous,male,1
24959196,188692979,Cascade,Eastlake,47.63853,-122.32502,Entire home/apt,170,2,194,3.37,107,33,eastlak top floor homeith lake union view,male,1
29221597,1838818,Capitol Hill,Broadway,47.62938,-122.32009,Entire home/apt,90,25,31,0.58,59,3,a05 cozi space perfect capitol hill locat,female,6
29251722,86157147,Downtown,First Hill,47.61132,-122.33032,Entire home/apt,175,3,179,3.37,67,43,pleasant 2 bed condo heart seattl,male,17
30321371,8570638,Ballard,Sunset Hill,47.67067,-122.4,Entire home/apt,425,4,8,0.17,93,2,goldfinch hous seattl new home near beach,male,1
30417137,228162888,Downtown,First Hill,47.60708,-122.31684,Entire home/apt,65,30,114,2.3,0,0,larg studio apt near capitol hill seattl u,male,1
30421688,228409668,Lake City,Olympic Hills,47.72265,-122.31229,Entire home/apt,130,30,33,0.68,91,0,jackson park retreat,male,1
24968615,4942505,West Seattle,Alki,47.57528,-122.40743,Entire home/apt,269,2,17,0.29,179,3,awesom guest suit alki beach bungalow,female,5
29275038,130650306,Queen Anne,East Queen Anne,47.64019,-122.3524,Entire home/apt,299,30,78,1.45,365,0,luxuri queen ann seattl 2 bedroom housedeck,male,1
29280801,1838818,Capitol Hill,Broadway,47.63,-122.32131,Entire home/apt,80,2,55,1.02,84,21,a17 cozi space perfect capitol hill locat,female,6
25053046,1792450,Ballard,Loyal Heights,47.67747,-122.39121,Entire home/apt,219,29,18,0.31,165,4,vibrant ultramodern homeith hot tub,male,1
30426797,204886779,Other neighborhoods,Wedgwood,47.68768,-122.28294,Entire home/apt,157,7,41,0.83,69,12,establishededgwood hous parklik set,female,8
30430318,5325329,Other neighborhoods,North Beach/Blue Ridge,47.69123,-122.39128,Entire home/apt,383,30,117,2.25,0,0,ballard area 5bed3bath space everyon,male,9
25055857,75802638,Downtown,Pike-Market,47.60791,-122.34296,Entire home/apt,364,28,103,1.75,12,23,waterfront apt2 bedsalk pike place mkt,male,1
30535269,228721932,Central Area,Mann,47.61375,-122.29784,Entire home/apt,200,30,45,0.91,80,0,comfi 3 bedroom houseith amen,male,1
31545482,236442276,Other neighborhoods,Greenwood,47.69565,-122.34472,Entire home/apt,81,3,268,5.43,100,70,2br greenwood artist hideaway,female,1
25081683,184708240,Capitol Hill,Broadway,47.62783,-122.32574,Entire home/apt,118,2,10,2.86,21,10,1 bedroom urban oasi near downtown seattl,male,1
31562982,236572187,Queen Anne,East Queen Anne,47.62962,-122.3446,Entire home/apt,128,3,113,2.25,52,27,luxuri apt queen ann desir south slope,female,2
31593357,75632952,Beacon Hill,Mid-Beacon Hill,47.55046,-122.31028,Entire home/apt,73,3,50,0.99,55,22,privat entri suit stylish cute kitchenett,male,1
30578185,11383663,Queen Anne,West Queen Anne,47.63307,-122.36154,Entire home/apt,121,2,147,2.83,235,59,outstand apt near seattl ctrso lake union,male,2
30772471,230248235,Beacon Hill,Mid-Beacon Hill,47.54865,-122.29291,Entire home/apt,198,2,46,0.89,325,6,spaciou privat seattl retreat beacon hill,female,1
31623027,225034304,Rainier Valley,Columbia City,47.55636,-122.28696,Entire home/apt,90,1,124,2.44,173,58,amaz studio columbia citynear light rail,female,2
31623201,15784748,Other neighborhoods,Fremont,47.66132,-122.35001,Entire home/apt,179,2,105,2.07,224,21,citi apartmentith fireplac craftsman hous,female,1
31649637,237294625,Capitol Hill,Broadway,47.6213,-122.31402,Entire home/apt,126,1,340,6.72,147,82,privat studio classic 1902 capitol hill home,female,1
30775742,230270645,Other neighborhoods,Green Lake,47.67203,-122.33522,Entire home/apt,109,2,145,2.84,82,36,spaciou modern studio one block green lake,female,1
25087100,189649805,Northgate,Maple Leaf,47.69582,-122.32693,Entire home/apt,95,2,172,2.91,117,33,modern 2 br privat apart mapl leaf,male,1
30815319,133282491,West Seattle,Seaview,47.55612,-122.397,Entire home/apt,96,1,206,3.97,276,49,privateest seattl garden suit,female,1
31719538,38942115,Capitol Hill,Broadway,47.61839,-122.32859,Private room,82,1,21,0.45,263,2,cozi bedroomith privat bathroom capitol hill,male,1
25110702,22816006,Queen Anne,West Queen Anne,47.6301,-122.36831,Entire home/apt,468,2,32,0.55,178,9,seren victorian view king master 2950sf park huge,male,5
25113399,56784852,Downtown,Central Business District,47.606834,-122.338615,Entire home/apt,181,1,352,5.97,40,99,execut kingat view suit near pike market,male,4
31823878,2497642,Other neighborhoods,Roosevelt,47.67712,-122.31479,Entire home/apt,150,3,20,0.44,0,5,exquisit home light rail stn 10min dntwn,male,1
31836754,41643403,Other neighborhoods,Greenwood,47.69824,-122.34694,Entire home/apt,85,30,42,0.83,179,0,cozi north seattl privat suit,female,1
31861313,54521468,West Seattle,Genesee,47.5685,-122.37978,Entire home/apt,199,3,75,1.48,272,20,belvider cabana downtown seattlemountain view,female,2
31861361,143060164,Ballard,Adams,47.66943,-122.38223,Entire home/apt,74,2,62,1.33,107,2,cozi condo ballard amaz rooftop deck,male,4
30859809,230715390,Ballard,Loyal Heights,47.67738,-122.37685,Private room,80,30,30,0.61,83,1,ground floor privat bedbath ballard,male,1
31908087,25851366,Other neighborhoods,Wedgwood,47.69196,-122.30175,Entire home/apt,200,3,21,0.43,81,9,theillow creek lodg,male,2
25115867,183255783,Queen Anne,West Queen Anne,47.63635,-122.37012,Entire home/apt,269,2,77,1.36,87,16,spaciou modern firstlevel suit,male,1
30916586,11983260,Queen Anne,West Queen Anne,47.63852,-122.37568,Entire home/apt,153,3,92,1.77,37,6,gorgeou queen ann townhous rooftop deck,female,1
30960947,231340748,Other neighborhoods,Wallingford,47.652302,-122.329552,Entire home/apt,128,1,239,4.64,229,67,spectacular view skylin lake union hi speed internet,female,2
30979989,22816006,Queen Anne,West Queen Anne,47.62914,-122.36751,Entire home/apt,478,30,6,0.12,2,1,magic victorian view king bed privateow,male,5
31985844,3031025,Ballard,Sunset Hill,47.67348,-122.40336,Entire home/apt,106,4,78,1.7,17,31,sunset hill birdhous 2 bed patio view,male,1
32009047,328476,Central Area,Minor,47.60531,-122.31587,Entire home/apt,79,30,122,2.46,0,0,inciti homebasegetaway capitol hillseattl u,female,1
32015904,22135040,Downtown,Central Business District,47.61235,-122.33089,Entire home/apt,145,3,86,1.71,0,18,one bedroom condo downtwon seattl,male,2
32028467,240134379,Lake City,Meadowbrook,47.71153,-122.29697,Entire home/apt,137,2,34,1.74,63,23,patti place,female,1
32049112,113716480,Queen Anne,North Queen Anne,47.65269,-122.37033,Entire home/apt,100,30,73,1.46,270,3,emerson triplex,male,1
32064854,128323587,Queen Anne,North Queen Anne,47.64633,-122.3624,Entire home/apt,89,30,122,2.44,58,15,charm apart queen ann north,female,1
31040215,231340748,Other neighborhoods,Wallingford,47.653130629400245,-122.32920956157008,Entire home/apt,75,1,329,6.62,253,73,spectacular lake union view high speed internet,female,2
31116686,145720154,Rainier Valley,Mount Baker,47.56877,-122.28518,Entire home/apt,121,1,64,1.93,69,26,spaciou 2 br unit heart seattl,male,15
31129657,777748,Beacon Hill,North Beacon Hill,47.57212,-122.3068,Entire home/apt,85,2,219,4.24,49,51,littl oasi,male,1
31138126,42942539,Capitol Hill,Broadway,47.62023,-122.32848,Entire home/apt,124,2,143,2.81,56,47,great view capitol hill 1 bedroom apart,female,3
31145360,4746434,University District,University District,47.67239,-122.31949,Entire home/apt,89,3,159,3.09,64,46,ravenna studio cottag near uw green lake,male,1
31202562,127069597,Rainier Valley,Dunlap,47.52472,-122.27572,Private room,45,30,60,1.18,151,2,modern conveni br travel near light rail,male,1
32067665,1640101,West Seattle,Alki,47.56657,-122.40702,Entire home/apt,125,3,63,1.42,153,8,blue heron guesthous,female,1
31224895,5325329,Beacon Hill,Mid-Beacon Hill,47.55328,-122.31272,Entire home/apt,200,30,81,1.58,10,0,modern 4 bed35 bath airport downtown,male,9
25170755,49083043,Capitol Hill,Montlake,47.64685,-122.3027,Entire home/apt,119,3,161,2.82,53,37,new build montlak studio near univers ofashington,male,1
31243526,162159097,Capitol Hill,Stevens,47.62046,-122.30229,Entire home/apt,120,2,105,2.15,286,36,capitol hill 2 bedroom park spot,male,2
32103231,187982569,Other neighborhoods,Crown Hill,47.70412,-122.37346,Entire home/apt,81,2,138,2.78,248,35,secret garden suit blue ridg,female,1
32115631,230287218,Rainier Valley,Dunlap,47.52632,-122.27419,Entire home/apt,139,2,152,3.03,58,29,cozi 3bdloft2banear lightrailairportlakea,female,10
25204844,18214279,Ballard,Loyal Heights,47.68593,-122.38376,Entire home/apt,103,2,356,6.03,173,66,ballard galleri,female,1
32169794,7593634,Downtown,Belltown,47.61642,-122.3467,Entire home/apt,108,4,66,1.35,83,16,ideal locat great view,male,1
32172218,2129659,Rainier Valley,Columbia City,47.55185,-122.27642,Entire home/apt,200,3,13,0.29,2,1,pacif northwest garden oasi,male,1
32195610,241584087,Delridge,North Delridge,47.56799,-122.36059,Entire home/apt,122,1,263,5.24,159,64,pigeon point 1 cute cozi 10 min dt sea,male,4
32410643,198522296,Central Area,Minor,47.61121,-122.30854,Entire home/apt,96,5,73,1.49,32,15,studio apt purpl place 18th,male,2
31287568,234147890,Seward Park,Seward Park,47.55764,-122.26968,Entire home/apt,70,3,172,3.43,97,34,spaciou full apt clean fee,male,1
31294061,30559,Other neighborhoods,Georgetown,47.54952,-122.31747,Private room,60,2,35,0.69,324,12,new royal starlight roomith memori foam bed,male,9
31361577,32701707,Lake City,Meadowbrook,47.70237,-122.2942,Entire home/apt,68,1,15,0.32,320,9,guest quarter near uw children lakeash,female,1
31391400,3690557,Delridge,Roxhill,47.53525,-122.37167,Entire home/apt,68,30,20,0.41,0,3,spaciousest seattl home,male,1
31444663,235543653,Beacon Hill,North Beacon Hill,47.58329,-122.315018,Entire home/apt,115,3,108,2.21,128,34,b hill studio near lt railstdm,male,1
31462782,235362223,Queen Anne,North Queen Anne,47.64103,-122.359,Entire home/apt,131,2,143,3.0,26,48,clean spaciou modern queen ann basement studio,female,1
31465446,54914134,Ballard,Sunset Hill,47.6752,-122.40534,Entire home/apt,204,4,73,1.49,68,23,sunset hill view,female,1
31476418,21752052,Magnolia,Lawton Park,47.65164,-122.40094,Entire home/apt,135,1,98,1.93,163,26,close downtown kraken game concert,male,1
33428665,251831101,Capitol Hill,Broadway,47.62702,-122.32331,Entire home/apt,149,99,141,2.95,364,0,primo capitol hill studio amaz rooftop view,male,3
33428969,251831101,Capitol Hill,Broadway,47.62512,-122.32321,Entire home/apt,140,99,180,3.77,364,0,modern capitol hill studio step volunt park,male,3
33429082,251831101,Capitol Hill,Broadway,47.62715,-122.322,Entire home/apt,154,99,195,4.04,364,0,lofti studio prime cap hill area min downtown,male,3
33531706,38082225,Northgate,Haller Lake,47.73401,-122.33762,Private room,60,7,14,0.36,275,6,privat bedroom north seattl,female,3
32438199,31751507,Downtown,Central Business District,47.60996,-122.339,Shared room,54,1,438,16.8,360,406,twin bed share dorm green tortois hostel,male,4
32474278,243983185,Downtown,Pike-Market,47.60982,-122.34418,Entire home/apt,504,3,150,3.06,131,37,blue havenat front condo,female,1
32476765,41673708,Other neighborhoods,Green Lake,47.6725,-122.32368,Entire home/apt,130,2,58,1.2,0,0,green lake getaway,male,1
32524046,7002402,Other neighborhoods,Greenwood,47.69535,-122.36391,Entire home/apt,76,31,17,0.35,174,2,greenwood oasi,female,2
32526287,4730169,Downtown,Yesler Terrace,47.60583,-122.31993,Entire home/apt,81,1,239,4.83,272,46,broadway apart near downtowncapitol hill,male,14
32590821,238167649,Other neighborhoods,Ravenna,47.67204,-122.31016,Entire home/apt,66,3,48,0.99,110,42,backyard apart overlook ravenna park,male,1
32595122,17986403,Capitol Hill,Broadway,47.61543,-122.31369,Entire home/apt,205,3,208,4.31,173,69,sparkl clean twnhse prvt rooftop free park,male,1
32609678,9510212,Capitol Hill,Stevens,47.62465,-122.29546,Entire home/apt,140,21,0,0.0,11,0,arboretum park home,male,1
32611866,50412282,Ballard,Whittier Heights,47.6822,-122.37623,Entire home/apt,139,2,153,3.32,328,54,henri hideawaycozi farmhous style guest suit,male,2
32645076,7533180,Capitol Hill,Montlake,47.64298,-122.30122,Entire home/apt,100,30,25,0.54,68,4,montlak underground flamingo,male,1
33618905,253355372,Ballard,Sunset Hill,47.67826,-122.40238,Entire home/apt,90,30,72,1.56,179,0,studio sunset hill,female,1
33690503,86157147,Downtown,Belltown,47.61671,-122.3453,Entire home/apt,104,3,194,4.05,55,48,captiv one bedroom condo,male,17
33692462,15502197,Central Area,Minor,47.60342,-122.31155,Private room,72,1,15,0.34,145,6,super locat privat room zen citi hous,female,11
33717119,29688752,Queen Anne,West Queen Anne,47.63676,-122.35967,Entire home/apt,133,2,108,2.32,169,23,queen ann privat studio modern craftsman charm,male,1
33717205,85038298,Northgate,Pinehurst,47.72111,-122.31666,Private room,55,2,145,3.01,364,34,clean fee 15 min downtown updat cozi bedroom,female,2
33734737,19403115,Other neighborhoods,Roosevelt,47.67551,-122.31361,Entire home/apt,133,99,105,2.2,364,0,prime roosevelt contemporari studio olymp view,male,13
33735026,19403115,Other neighborhoods,Roosevelt,47.67531,-122.31548,Entire home/apt,133,99,142,2.95,364,0,modern roosevelt urban studio rainier view,male,13
32747568,54660,Other neighborhoods,North Beach/Blue Ridge,47.70692,-122.37849,Entire home/apt,147,1,315,6.4,301,84,spaciou seaview suit luxuri estat,male,3
32793488,36397791,Central Area,Mann,47.60719,-122.29959,Entire home/apt,132,3,97,2.04,261,38,stylish cherrystreet townhom outdoor deck,male,1
32879656,247372730,Downtown,Belltown,47.61409870873495,-122.34654844482311,Entire home/apt,136,2,9,3.25,20,9,seattl suitewalk everywher,male,1
32902443,247549339,Downtown,Pike-Market,47.60954,-122.34257,Entire home/apt,139,6,26,0.62,0,9,luxuri 1bd suiteaterfront,male,1
33735132,19403115,Other neighborhoods,Roosevelt,47.67527,-122.31524,Entire home/apt,133,99,157,3.28,364,0,well appoint roosevelt studiospac needl,male,13
33738155,7321624,Downtown,Belltown,47.61537,-122.34137,Entire home/apt,126,1,232,4.94,269,75,exquisit home center seattl,male,2
25206065,53552204,University District,University District,47.66588,-122.30577,Private room,65,1,37,0.64,100,5,zen roomalk uw self checkin,male,6
32922639,54812088,Central Area,Mann,47.61649,-122.29719,Entire home/apt,135,30,83,1.75,262,27,seattl vacat home market modern 2 bed craftsman great locat,male,37
25213896,145039691,Queen Anne,West Queen Anne,47.62918,-122.36334,Entire home/apt,225,3,101,2.06,215,31,crown queen ann,female,1
32944774,30559,Other neighborhoods,Georgetown,47.54948,-122.31804,Private room,60,2,62,1.33,363,18,pari sky calm room,male,9
32961595,83196787,West Seattle,Fauntleroy,47.52965,-122.38871,Entire home/apt,425,3,16,0.35,209,7,modern amen luxuri view lincoln view hous,male,1
32963775,248084367,Queen Anne,East Queen Anne,47.63072,-122.34463,Entire home/apt,294,2,116,2.48,330,29,stun penthous view space needl lake union,male,1
32993666,246852381,Downtown,Central Business District,47.60661,-122.33937,Entire home/apt,201,1,293,6.0,139,110,downtownaterfront pike place luxuri apart,male,1
